0.503719	1.05834
0.462322	1.15376
0.414984	1.32495
0.418724	1.19549
0.447166	1.16562
0.363913	1.66024
0.412092	1.30376
0.422055	1.21861
1.30537	0.387493
0.691171	0.996042
0.429713	1.23295
0.736847	0.991546
0.392809	1.38935
0.673804	0.98165
0.391244	1.50729
0.497165	1.05185
1.20899	0.792947
0.589664	1.02253
0.477765	1.11198
0.364059	1.73735
0.955432	0.852286
0.427885	1.22679
0.749246	1.00328
0.503727	1.0807
1.30081	0.505728
0.468208	1.08882
0.95031	0.877984
0.75519	0.986441
0.36088	1.8283
0.397506	1.44174
0.668696	1.02343
0.408588	1.34573
0.560545	1.05027
0.37651	1.60518
0.731111	0.988067
0.359439	1.74055
0.481625	1.10572
0.382072	1.53755
1.12385	0.745743
1.18559	0.588094
0.570331	1.03872
0.625325	1.01788
0.403909	1.32674
0.453774	1.15385
0.383917	1.57922
0.534725	1.04886
0.375418	1.66572
0.613314	1.0033
0.39972	1.32331
0.726798	0.979312
0.437627	1.16831
0.362721	1.78989
1.05768	0.821672
0.367722	1.66029
0.62203	1.03647
1.30741	0.517876
0.364726	1.80901
0.387036	1.56229
0.527242	1.0553
0.624222	0.994037
0.379456	1.52673
0.491409	1.08557
0.395591	1.38579
0.812608	0.957638
1.07997	0.833793
0.368667	1.67338
0.458417	1.14598
0.406595	1.28633
0.3711	1.70567
1.25588	0.371767
0.668174	1.0014
0.502269	1.06544
0.389873	1.50384
0.397238	1.43708
0.505385	1.08098
0.986821	0.897586
0.44469	1.16236
0.58543	1.02426
0.408054	1.35745
0.479486	1.11932
0.366408	1.78658
0.753251	0.988113
0.85059	0.937318
1.16753	0.719086
0.408356	1.35963
0.375479	1.59852
0.561222	1.03629
0.59464	1.02732
0.407579	1.32297
0.361777	1.73377
0.473971	1.10581
0.695011	0.989075
0.746862	0.99011
0.860317	0.949652
0.386595	1.49666
1.11966	0.785408
1.20304	0.690454
0.383947	1.56672
0.567067	1.02928
0.403121	1.34326
0.621174	1.01913
0.445672	1.21244
0.73429	0.970837
1.26278	0.525913
0.889576	0.928404
0.401405	1.45999
0.438543	1.19289
0.723264	0.985087
0.358198	1.737
0.911065	0.935037
0.524996	1.06994
0.492662	1.0981
0.56551	1.02422
0.378738	1.55211
0.52796	1.03335
0.400302	1.32302
0.434989	1.17782
0.722479	0.992562
0.634051	0.998955
0.459152	1.1666
1.0653	0.793852
0.3773	1.5508
0.37648	1.69192
0.372999	1.71881
0.456385	1.14836
0.392996	1.4613
0.392669	1.35277
0.49312	1.08267
1.03575	0.801147
0.498869	1.06803
0.479921	1.08381
1.26004	0.559722
0.404204	1.39474
0.648638	1.00639
0.496553	1.08237
0.515358	1.05794
0.376067	1.64647
0.450919	1.15545
0.831971	0.952409
0.483208	1.06447
0.434381	1.1968
0.711026	0.995777
0.373319	1.63803
0.610872	1.01834
0.583512	1.04796
0.58127	1.04904
0.378153	1.55503
0.54525	1.04864
1.23198	0.599505
0.372934	1.69239
0.395776	1.3699
1.2559	0.577083
0.90998	0.906759
0.719152	0.990068
0.383063	1.63817
0.406932	1.2876
0.775297	0.980903
0.378098	1.47046
0.349652	1.73777
0.883736	0.944523
0.688801	1.01765
0.466837	1.101
0.549212	1.03483
0.381842	1.62134
0.594183	1.01569
0.404769	1.29443
1.00541	0.87836
0.386912	1.49723
0.395472	1.45758
0.362172	1.72858
0.593468	1.02552
0.41498	1.36033
0.788973	0.98269
0.364072	1.7089
0.777456	0.973324
0.412407	1.28857
0.370426	1.75091
0.383331	1.50134
0.659728	1.00845
0.417477	1.2687
0.818881	0.95482
0.45652	1.15574
1.33472	0.421824
1.07596	0.837376
0.885209	0.934196
0.382201	1.53496
0.498121	1.094
1.2973	0.469617
0.382581	1.54542
0.401779	1.4257
0.420324	1.31311
0.804799	0.932878
0.455076	1.14332
0.370443	1.6832
1.27247	0.379424
1.06019	0.810485
0.371292	1.65267
1.1314	0.793919
0.533074	1.05417
0.573099	1.04756
0.37048	1.63614
1.10542	0.749984
1.1924	0.622622
0.367001	1.66199
0.56834	1.02562
0.54163	1.07391
0.382828	1.56416
0.404215	1.35617
0.612547	1.00238
0.371034	1.61892
0.478201	1.10523
1.27171	0.50458
0.887687	0.911874
1.16944	0.673333
0.793748	0.973527
0.589721	1.022
0.410639	1.35332
0.556882	1.04532
0.372303	1.57818
0.96945	0.8833
0.365125	1.75415
0.864962	0.968846
0.35972	1.73065
0.355753	1.77785
0.741554	0.969015
0.991211	0.908088
1.16943	0.68893
0.585194	1.03386
0.404671	1.32182
0.564009	1.04821
0.361227	1.75574
1.29998	0.419528
0.668533	0.994833
0.40356	1.46849
0.50721	1.07459
0.41497	1.30874
0.456253	1.12478
0.362908	1.65769
0.449225	1.1739
0.450151	1.17646
0.421578	1.23374
0.674719	1.00753
0.500506	1.06057
0.39135	1.51555
0.773483	0.97192
0.448171	1.18961
0.423444	1.27206
0.415417	1.30901
1.03049	0.844373
0.372093	1.77003
0.384542	1.48635
0.507489	1.06301
0.511746	1.06517
0.388004	1.50131
0.654078	0.993571
0.392219	1.42668
0.40595	1.31745
0.997298	0.8349
0.418362	1.31076
0.768377	0.974762
0.887459	0.951676
0.36412	1.71744
0.467113	1.10071
0.378488	1.61216
0.439175	1.16515
1.0038	0.86145
1.12593	0.732614
0.418313	1.24063
0.412538	1.29457
0.388568	1.54432
0.756243	0.960009
0.949335	0.930248
0.468521	1.11316
0.369003	1.76327
0.679764	0.987208
0.399783	1.36675
0.374375	1.63293
0.381601	1.58208
0.543771	1.04396
0.368175	1.64252
0.640301	1.00899
0.483772	1.08407
0.359579	1.77327
0.906212	0.905712
0.493865	1.07185
0.354021	1.7303
0.921438	0.907057
0.436149	1.20148
0.703863	0.977464
0.605324	1.00416
0.372804	1.62303
0.3737	1.54424
0.404247	1.40456
0.496658	1.07852
0.516046	1.05619
0.434108	1.20509
0.70425	0.988708
0.37152	1.6195
0.453712	1.16154
1.03793	0.831588
0.831852	0.943556
0.453634	1.16517
0.367056	1.61777
0.41705	1.23168
0.838045	0.940056
0.397949	1.37467
0.383153	1.50086
0.523225	1.06346
0.920331	0.942099
0.482129	1.10301
0.365096	1.80656
0.385487	1.56066
0.380018	1.55499
1.29425	0.614443
1.05749	0.834071
0.452129	1.14445
0.560513	1.02155
0.370135	1.63262
0.399168	1.32495
0.414138	1.2553
1.04714	0.806991
0.617971	1.01727
0.400675	1.35354
0.352771	1.69691
1.07971	0.779204
0.381914	1.52659
0.388369	1.44377
0.381021	1.5294
0.531106	1.08445
1.08583	0.775759
1.24512	0.60721
0.489215	1.0739
0.634394	1.01842
0.806287	0.939595
0.456471	1.13285
0.530575	1.06989
0.470396	1.10337
0.849668	0.934087
1.13535	0.72676
0.388144	1.48814
0.456379	1.12005
0.363523	1.66824
0.411868	1.31058
0.461505	1.1522
0.406634	1.28011
0.998694	0.904711
0.799333	0.958819
1.26789	0.356665
0.428501	1.2206
0.740014	0.989222
0.398258	1.42847
0.675981	1.00565
1.15671	0.743694
1.27326	0.360615
0.405376	1.32575
0.376378	1.62901
0.365007	1.76339
0.692926	0.992223
0.429127	1.21957
0.360587	1.81414
0.73755	0.967811
0.498362	1.06542
0.700536	0.992355
0.471992	1.10421
0.364176	1.76515
0.956176	0.89551
0.434565	1.23443
0.851927	0.942215
0.756268	0.975467
0.397357	1.4473
1.16046	0.820133
0.405264	1.32692
0.58541	1.03337
0.375688	1.58884
0.561814	1.04178
0.654052	1.01489
1.15391	0.67945
0.863076	0.92414
0.773158	0.981563
0.369252	1.77132
0.464109	1.09962
0.691334	1.00489
0.940601	0.909111
0.548425	1.03286
0.380315	1.60967
0.414916	1.34129
1.27795	0.40811
0.363322	1.72135
0.372846	1.56612
0.599221	1.01891
0.435577	1.24608
0.757202	0.967025
0.685584	1.01281
0.473436	1.11813
0.367234	1.75821
0.375889	1.58631
0.422866	1.26475
0.442622	1.17358
0.465474	1.12565
0.372233	1.75462
1.00972	0.836658
0.416984	1.2972
0.390606	1.53171
1.17818	0.69332
0.428889	1.22366
0.68251	1.00337
0.394966	1.44605
0.447485	1.19496
0.415613	1.29695
1.20763	0.627238
0.6497	1.01992
0.494391	1.06304
0.513383	1.0508
0.3885	1.56882
1.11507	0.75477
0.540796	1.05897
0.369406	1.65383
0.421662	1.29393
0.403256	1.39089
1.03087	0.827157
0.447605	1.14901
0.36875	1.64625
0.426309	1.28553
0.397078	1.52104
0.388518	1.53878
1.22727	0.417528
0.604175	1.02327
0.576846	1.0494
0.54567	1.04479
1.01146	0.79807
0.919407	0.909382
0.483979	1.09221
0.356066	1.76312
0.715333	0.992604
0.354182	1.70739
0.481446	1.07777
0.437787	1.20675
0.367897	1.56191
0.612834	1.01476
1.27374	0.419216
0.543475	1.05792
0.370137	1.51099
0.416056	1.24937
0.360552	1.71587
0.70415	0.982413
0.847096	0.931929
0.436667	1.24745
1.13654	0.775175
0.366698	1.70691
0.583821	1.01745
1.27612	0.379048
0.406136	1.33535
0.564552	1.05469
0.368792	1.5524
0.691383	0.985487
0.862753	0.93467
0.355982	1.76445
0.456363	1.11477
0.995333	0.883966
0.448384	1.1785
0.794221	0.950942
1.32895	0.40861
0.373555	1.60515
1.17284	0.732125
0.471318	1.10466
0.958382	0.900134
0.394116	1.42409
0.385645	1.47518
0.366003	1.69022
0.985698	0.880959
0.80382	0.973537
0.38492	1.39505
0.523531	1.04417
1.08852	0.75829
1.23469	0.644711
0.633158	1.00611
0.413145	1.27239
0.532838	1.06514
0.823819	0.94427
0.418343	1.28413
0.455454	1.15357
0.565925	1.02984
1.26943	0.63969
0.406015	1.38124
0.395898	1.47537
1.09558	0.81883
0.493541	1.07062
1.21354	0.555435
0.394352	1.37409
1.05714	0.835827
0.560761	1.01476
1.24466	0.584431
0.901145	0.94487
0.478952	1.10824
0.437408	1.17904
0.900253	0.922248
0.807601	0.956253
0.418214	1.30168
0.38043	1.55312
0.537214	1.07331
0.374891	1.66845
1.23476	0.488533
0.384178	1.54018
0.435795	1.20589
0.371924	1.60919
0.398607	1.33197
0.541245	1.05544
0.822711	0.959694
1.26414	0.480491
0.398771	1.34974
1.02526	0.844268
0.717412	0.994553
0.39806	1.38224
0.392029	1.4871
0.523598	1.0732
1.19961	0.589203
0.494445	1.07116
0.648014	1.01263
0.388423	1.45621
0.519879	1.07383
0.372658	1.68348
0.451325	1.14338
0.823195	0.947921
0.386926	1.49099
0.652624	0.994668
0.472536	1.14947
0.422409	1.2526
0.780667	0.957233
0.423562	1.25501
0.440363	1.14969
0.461408	1.11397
0.368081	1.72029
0.41358	1.29097
0.506902	1.05766
0.752893	0.980619
1.28152	0.418199
0.600229	1.02743
0.503566	1.05158
0.872454	0.919514
0.435543	1.23159
0.355526	1.79581
0.759946	0.98104
0.682433	1.00301
1.16673	0.696557
0.35633	1.80849
0.358078	1.67338
0.471657	1.13876
0.931196	0.87148
0.54807	1.02848
0.377591	1.57857
0.407443	1.30387
0.599716	1.02604
0.402525	1.36916
0.375106	1.60979
0.609891	1.02653
1.22739	0.462972
0.642897	1.01847
1.18841	0.652976
0.391637	1.50531
0.36077	1.79881
0.485159	1.09824
0.433893	1.17865
0.493427	1.07188
0.511895	1.04479
0.364189	1.81977
0.92341	0.912655
0.405734	1.38746
0.380611	1.5688
0.539922	1.04143
1.20309	0.620384
0.385699	1.5329
0.39575	1.49456
0.43333	1.20412
0.706849	0.980653
0.376949	1.56861
0.373401	1.67629
1.03295	0.799035
0.419915	1.26275
0.362791	1.61113
0.451913	1.15797
0.422805	1.2712
0.826553	0.928271
0.391605	1.33824
1.18274	0.627753
0.645664	1.02308
0.523021	1.07249
0.378766	1.47514
1.11253	0.781043
0.389519	1.48205
0.913336	0.940522
0.539394	1.01925
0.442903	1.17575
0.419818	1.23629
1.02567	0.833342
0.470526	1.13413
0.508983	1.0669
0.39615	1.45306
0.512874	1.0674
0.656362	1.01001
1.19188	0.714866
0.355694	1.81754
0.442324	1.16383
0.42425	1.24735
1.00283	0.83304
0.417131	1.30043
0.464294	1.14156
0.757304	0.952595
0.354367	1.80001
0.429133	1.19004
0.87242	0.950144
0.935173	0.905149
0.684409	0.98888
0.467052	1.10863
0.357318	1.67995
1.28533	0.447301
0.43989	1.17198
0.458875	1.11978
0.543942	1.02628
0.598895	1.01208
1.33971	0.459513
0.422029	1.25813
0.419759	1.34273
0.760296	0.97653
0.432009	1.21312
0.945772	0.87497
0.369074	1.76139
0.408453	1.30468
0.782047	0.958299
0.420592	1.22791
0.371369	1.59521
0.557913	1.04916
0.974513	0.911647
0.356743	1.77502
0.426596	1.19622
0.9514	0.866371
0.703879	1.00014
0.360816	1.84154
0.427648	1.20916
0.986457	0.902291
0.454105	1.11668
0.443301	1.15672
0.58419	1.02294
0.362275	1.75693
0.353935	1.77169
0.669689	0.996171
1.12225	0.678529
0.393243	1.50239
0.413328	1.3123
0.365728	1.67568
0.461488	1.14208
0.800602	0.939903
1.34509	0.423319
0.426715	1.22649
1.00846	0.885263
0.466408	1.15067
1.29601	0.349856
0.445837	1.13344
0.78486	0.954716
0.424586	1.24509
0.555416	1.04462
1.1447	0.700257
0.394438	1.38979
0.415608	1.26223
0.819934	0.956363
1.0361	0.74283
0.473302	1.09384
0.88503	0.919543
0.377663	1.51805
0.52766	1.04592
0.63104	1.01372
1.10892	0.797627
0.524087	1.061
0.381219	1.52882
0.392395	1.45344
0.399226	1.40254
0.491231	1.0935
1.23936	0.600726
0.414957	1.26348
0.815621	0.982927
0.371094	1.69939
0.481711	1.09835
1.28098	0.577118
0.376385	1.68449
0.622666	1.02557
0.367742	1.67258
0.534392	1.03986
0.373032	1.65397
0.47592	1.09337
0.359902	1.74994
1.07951	0.809998
0.391214	1.46181
0.624134	1.0042
0.546895	1.04074
0.376979	1.59695
0.602003	1.02465
0.408533	1.29714
0.772371	0.977536
0.359705	1.83743
0.431231	1.1976
0.878515	0.932396
0.356948	1.82133
0.432845	1.22822
0.952608	0.934364
0.687446	1.00394
0.550232	1.03556
1.29322	0.423712
0.595752	1.03056
0.406309	1.30059
0.457312	1.10199
1.14777	0.650688
0.35213	1.77392
0.364597	1.73653
0.595612	1.02862
0.793756	0.988919
0.44163	1.17429
0.427054	1.26171
0.46193	1.12115
0.360092	1.66443
0.545596	1.04982
0.45958	1.09714
0.658709	1.00818
0.390271	1.39718
1.03469	0.820965
1.20386	0.664261
0.497765	1.0712
0.643904	1.02096
1.1211	0.823196
0.388908	1.46395
0.484808	1.10196
0.644805	0.999323
0.383278	1.5167
0.392842	1.48006
0.38111	1.61536
0.376893	1.69611
0.420032	1.26514
0.512662	1.05763
0.485814	1.07551
0.408078	1.40981
1.28149	0.471231
0.544053	1.05809
0.580187	1.03593
0.614854	1.03505
0.574253	1.02822
0.405794	1.42557
1.18088	0.638405
1.10654	0.812418
0.388962	1.46744
0.436089	1.19808
0.721385	0.973465
0.443993	1.2054
0.730003	0.978186
0.365297	1.80583
0.391708	1.46008
0.407108	1.46496
0.622353	1.00539
0.441979	1.19912
0.73455	1.00942
0.354921	1.69801
0.480244	1.09594
0.905337	0.920068
0.522665	1.04907
0.490372	1.10006
0.380824	1.55321
0.404528	1.34368
1.24061	0.512023
0.620565	1.01008
0.437773	1.20146
0.723343	0.974857
1.10059	0.780967
0.524831	1.04917
0.397466	1.47482
0.485159	1.0796
0.634999	1.009
1.26864	0.645
0.378215	1.54431
0.367369	1.6745
0.475071	1.08652
0.526891	1.04661
1.07686	0.759719
0.395356	1.47292
0.3979	1.41389
0.633298	1.02373
0.412369	1.3143
1.00472	0.884122
0.463679	1.1302
0.364641	1.66519
0.795025	0.960225
0.553503	1.03975
0.396801	1.42128
0.351755	1.75681
1.15134	0.719991
0.390522	1.49189
0.989755	0.89055
0.806129	0.968437
0.428616	1.24468
0.580997	1.02349
0.404109	1.3359
0.959131	0.876971
0.694744	0.988218
0.471873	1.07986
0.433554	1.22207
0.838156	0.920178
0.456018	1.12792
0.445501	1.16716
0.369785	1.55625
0.411076	1.31245
0.423172	1.24288
0.480532	1.11908
0.693794	0.985164
0.359335	1.78848
0.745652	0.979656
0.426584	1.20718
0.392288	1.52856
